Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipment_Status
1830,1830,2024-05-12,2024-05-16,Delivered
1831,1831,2024-10-29,2024-11-02,Delivered
1832,1832,2024-05-11,2024-05-14,Delivered
1833,1833,,,Cancelled
1834,1834,,,Cancelled
1835,1835,2024-04-21,2024-04-26,Delivered
1836,1836,2024-10-25,2024-10-27,Delivered
1837,1837,2024-03-04,2024-03-07,Delivered
1838,1838,2025-06-09,2025-06-13,Delivered
1839,1839,2024-07-31,2024-08-04,Delivered
1840,1840,2025-05-24,2025-05-31,Delivered
1841,1841,2025-10-19,2025-10-25,Delivered
1842,1842,2024-01-08,2024-01-11,Delivered
1843,1843,2024-04-28,2024-05-01,Delivered
1844,1844,2024-05-04,2024-05-10,Delivered
1845,1845,2024-04-18,2024-04-23,Delivered
1846,1846,2025-04-01,2025-04-04,Delivered
1847,1847,2024-11-04,2024-11-09,Delivered
1848,1848,2024-08-31,2024-09-04,Delivered
1849,1849,,,Cancelled
1850,1850,2024-05-09,2024-05-11,Delivered
1851,1851,2024-07-09,2024-07-14,Delivered
1852,1852,2024-09-04,2024-09-08,Delivered
1853,1853,2025-07-15,2025-07-19,Delivered
1854,1854,2024-10-24,2024-10-30,Delivered
1855,1855,2025-05-22,2025-05-27,Delivered
1856,1856,2025-02-01,2025-02-04,Delivered
1857,1857,2025-03-04,2025-03-06,Delivered
1858,1858,2025-04-15,2025-04-24,Delivered
1859,1859,2025-08-19,2025-08-22,Delivered
1860,1860,2025-11-05,2025-11-09,Delivered
1861,1861,2025-01-01,2025-01-03,Delivered
1862,1862,2025-04-15,2025-04-18,Delivered
1863,1863,,,Cancelled
1864,1864,,,Cancelled
1865,1865,2025-02-05,2025-02-07,Delivered
1866,1866,2024-06-06,2024-06-11,Delivered
1867,1867,2024-12-15,2024-12-22,Delivered
1868,1868,2024-05-25,2024-06-01,Delivered
1869,1869,2024-11-07,2024-11-09,Delivered
1870,1870,2025-10-25,2025-10-28,Delivered
1871,1871,2025-09-13,2025-09-18,Delivered
1872,1872,2025-06-04,2025-06-09,Delivered
1873,1873,2025-12-16,2025-12-18,Delivered
1874,1874,2024-12-24,2024-12-30,Delivered
1875,1875,2024-03-13,2024-03-16,Delivered
1876,1876,2024-06-13,2024-06-19,Delivered
1877,1877,2025-05-29,2025-06-02,Delivered
1878,1878,2024-08-28,2024-09-01,Delivered
1879,1879,,,Cancelled
1880,1880,2025-03-08,2025-03-10,Delivered
1881,1881,,,Cancelled
1882,1882,2025-03-31,2025-04-06,Delivered
1883,1883,2024-02-01,2024-02-04,Delivered
1884,1884,2025-04-06,2025-04-10,Delivered
1885,1885,2025-08-12,2025-08-17,Delivered
1886,1886,2025-05-18,2025-05-22,Delivered
1887,1887,2024-07-27,2024-07-30,Delivered
1888,1888,2025-06-28,2025-07-03,Delivered
1889,1889,2025-10-08,2025-10-12,Delivered
1890,1890,2024-05-26,2024-05-29,Delivered
1891,1891,,,Cancelled
1892,1892,2024-07-11,2024-07-14,Delivered
1893,1893,2025-10-20,2025-10-23,Delivered
1894,1894,,,Cancelled
1895,1895,2024-12-28,2025-01-02,Delivered
1896,1896,2024-05-22,2024-05-26,Delivered
1897,1897,2025-01-23,2025-01-30,Delivered
1898,1898,2025-06-16,2025-06-20,Delivered
1899,1899,2024-08-26,2024-09-04,Delivered
1900,1900,,,Cancelled
1901,1901,2024-09-16,2024-09-22,Delivered
1902,1902,2024-06-12,2024-06-16,Delivered
1903,1903,2024-09-07,2024-09-12,Returned
1904,1904,2024-11-18,2024-11-20,Delivered
1905,1905,2025-12-16,2025-12-19,Delivered
1906,1906,2024-09-28,2024-10-04,Delivered
1907,1907,2025-03-10,2025-03-15,Delivered
1908,1908,2024-03-04,2024-03-06,Delivered
1909,1909,,,Cancelled
1910,1910,2024-08-30,2024-09-01,Delivered
1911,1911,2025-08-01,2025-08-07,Delivered
1912,1912,2024-02-07,2024-02-13,Returned
1913,1913,2025-03-04,2025-03-08,Delivered
1914,1914,2024-03-25,2024-04-03,Delivered
1915,1915,2024-10-07,2024-10-09,Delivered
1916,1916,2025-05-24,2025-05-31,Delivered
1917,1917,2025-03-19,2025-03-22,Delivered
1918,1918,2024-08-22,2024-08-26,Returned
1919,1919,2024-07-20,2024-07-29,Delivered
1920,1920,2025-12-02,2025-12-05,Delivered
1921,1921,2025-05-09,2025-05-15,Delivered
1922,1922,2025-12-14,2025-12-18,Delivered
1923,1923,2025-07-19,2025-07-21,Delivered
1924,1924,2025-09-24,2025-09-27,Delivered
1925,1925,2025-03-26,2025-03-31,Delivered
1926,1926,2025-08-28,2025-09-01,Delivered
1927,1927,2025-07-05,2025-07-12,Delivered
1928,1928,2024-01-19,2024-01-23,Delivered
1929,1929,2024-03-22,2024-03-28,Delivered
1930,1930,2024-10-18,2024-10-21,Delivered
1931,1931,2025-11-02,2025-11-06,Returned
1932,1932,2025-09-13,2025-09-16,Delivered
1933,1933,2025-11-04,2025-11-09,Delivered
1934,1934,2025-07-11,2025-07-14,Delivered
1935,1935,2025-01-02,2025-01-07,Delivered
1936,1936,2025-01-12,2025-01-17,Delivered
1937,1937,,,Cancelled
1938,1938,2025-12-16,2025-12-21,Delivered
1939,1939,2024-12-22,2024-12-26,Delivered
1940,1940,2025-05-14,2025-05-23,Delivered
1941,1941,2024-05-23,2024-05-28,Delivered
1942,1942,2025-07-21,2025-07-24,Delivered
1943,1943,2024-05-26,2024-05-28,Returned
1944,1944,2025-03-27,2025-03-30,Delivered
1945,1945,2024-04-27,2024-04-30,Delivered
1946,1946,2024-10-05,2024-10-07,Delivered
1947,1947,2024-03-29,2024-04-02,Delivered
1948,1948,2025-01-29,2025-02-03,Delivered
1949,1949,2025-01-29,2025-02-03,Delivered
1950,1950,2025-01-26,2025-01-30,Delivered
1951,1951,2024-02-24,2024-03-01,Delivered
1952,1952,,,Cancelled
1953,1953,2024-12-13,2024-12-18,Delivered
1954,1954,2024-08-12,2024-08-17,Delivered
1955,1955,,,Cancelled
1956,1956,2024-02-29,2024-03-02,Delivered
1957,1957,,,Cancelled
1958,1958,2025-07-03,2025-07-06,Delivered
1959,1959,2025-08-07,2025-08-10,Delivered
1960,1960,2025-01-26,2025-02-01,Delivered
1961,1961,,,Cancelled
1962,1962,2025-12-02,2025-12-09,Delivered
1963,1963,2025-07-12,2025-07-15,Delivered
1964,1964,2024-02-10,2024-02-14,Delivered
1965,1965,2025-11-08,2025-11-12,Delivered
1966,1966,2025-09-16,2025-09-19,Delivered
1967,1967,,,Cancelled
1968,1968,2024-07-05,2024-07-14,Delivered
1969,1969,2024-01-13,2024-01-19,Delivered
1970,1970,,,Cancelled
1971,1971,2025-02-25,2025-03-03,Delivered
1972,1972,2024-10-12,2024-10-19,Delivered
1973,1973,2024-03-09,2024-03-15,Delivered
1974,1974,,,Cancelled
1975,1975,2024-08-21,2024-08-23,Delivered
1976,1976,2025-09-25,2025-09-27,Delivered
1977,1977,2025-11-02,2025-11-04,Delivered
1978,1978,2025-03-29,2025-04-04,Delivered
1979,1979,2024-08-23,2024-08-25,Returned
1980,1980,2024-09-22,2024-09-25,Delivered
1981,1981,2024-12-28,2025-01-01,Delivered
1982,1982,2024-08-30,2024-09-05,Delivered
1983,1983,2025-04-01,2025-04-05,Delivered
1984,1984,2024-07-29,2024-08-03,Delivered
1985,1985,2025-11-29,2025-12-01,Delivered
1986,1986,2024-10-19,2024-10-25,Delivered
1987,1987,2025-01-05,2025-01-08,Returned
1988,1988,2025-11-01,2025-11-06,Delivered
1989,1989,2024-10-29,2024-11-02,Delivered
1990,1990,2024-02-18,2024-02-24,Returned
1991,1991,2025-08-29,2025-09-04,Delivered
1992,1992,2024-11-17,2024-11-22,Delivered
1993,1993,2025-06-05,2025-06-08,Delivered
1994,1994,,,Cancelled
1995,1995,2025-11-04,2025-11-07,Delivered
1996,1996,2025-10-28,2025-11-01,Returned
1997,1997,2024-08-20,2024-08-26,Delivered
1998,1998,2025-10-08,2025-10-12,Delivered
1999,1999,2024-05-06,2024-05-11,Delivered
2000,2000,2025-05-01,2025-05-06,Delivered
2001,2001,2024-11-22,2024-11-26,Delivered
2002,2002,2024-10-29,2024-11-02,Delivered
2003,2003,2025-01-06,2025-01-11,Delivered
2004,2004,2024-05-01,2024-05-10,Delivered
2005,2005,2025-02-26,2025-03-03,Delivered
2006,2006,,,Cancelled
2007,2007,2025-05-12,2025-05-16,Delivered
2008,2008,2025-03-05,2025-03-08,Delivered
2009,2009,2024-05-11,2024-05-17,Delivered
2010,2010,2025-02-23,2025-02-28,Delivered
2011,2011,2025-09-14,2025-09-18,Delivered
2012,2012,2024-11-20,2024-11-25,Delivered
2013,2013,2025-06-02,2025-06-09,Delivered
2014,2014,,,Cancelled
2015,2015,2024-06-21,2024-06-23,Delivered
2016,2016,2025-07-24,2025-07-27,Returned
2017,2017,,,Cancelled
2018,2018,2025-03-19,2025-03-23,Delivered
2019,2019,,,Cancelled
2020,2020,2025-02-02,2025-02-07,Delivered
2021,2021,2025-12-15,2025-12-18,Delivered
2022,2022,,,Cancelled
2023,2023,2024-12-13,2024-12-18,Delivered
2024,2024,2024-02-19,2024-02-22,Delivered
2025,2025,2025-04-07,2025-04-13,Delivered
2026,2026,2025-03-24,2025-03-28,Delivered
2027,2027,2024-05-20,2024-05-26,Delivered
2028,2028,2025-08-29,2025-09-02,Delivered
2029,2029,2024-01-10,2024-01-16,Delivered
2030,2030,2025-10-28,2025-11-03,Delivered
2031,2031,2024-07-02,2024-07-06,Delivered
2032,2032,2024-04-11,2024-04-13,Delivered
2033,2033,2024-02-21,2024-02-24,Delivered
2034,2034,,,Cancelled
2035,2035,2024-10-22,2024-10-26,Delivered
2036,2036,2024-07-02,2024-07-07,Delivered
2037,2037,2024-08-06,2024-08-08,Delivered
2038,2038,2025-09-23,2025-09-27,Delivered
2039,2039,2024-06-19,2024-06-23,Delivered
2040,2040,,,Cancelled
2041,2041,2024-09-23,2024-09-26,Delivered
2042,2042,2024-08-28,2024-08-30,Delivered
2043,2043,,,Cancelled
2044,2044,2024-06-22,2024-06-29,Delivered
2045,2045,2025-07-07,2025-07-11,Delivered
2046,2046,2025-05-17,2025-05-22,Delivered
2047,2047,2025-08-08,2025-08-15,Delivered
2048,2048,2024-05-10,2024-05-13,Delivered
2049,2049,2025-12-27,2025-12-31,Delivered
2050,2050,2025-05-22,2025-05-26,Delivered
2051,2051,2024-10-15,2024-10-22,Delivered
2052,2052,2024-12-30,2025-01-04,Delivered
2053,2053,2024-03-18,2024-03-24,Delivered
2054,2054,2024-10-11,2024-10-14,Delivered
2055,2055,2025-11-20,2025-11-26,Delivered
2056,2056,2024-02-11,2024-02-15,Delivered
2057,2057,2025-06-20,2025-06-23,Delivered
2058,2058,2025-11-10,2025-11-19,Delivered
2059,2059,2025-10-06,2025-10-11,Delivered
2060,2060,2025-01-21,2025-01-27,Delivered
2061,2061,2025-04-29,2025-05-04,Delivered
2062,2062,2025-05-25,2025-05-29,Delivered
2063,2063,,,Cancelled
2064,2064,2024-08-09,2024-08-12,Delivered
2065,2065,2025-07-28,2025-08-01,Delivered
2066,2066,2024-02-10,2024-02-15,Delivered
2067,2067,2025-01-27,2025-01-29,Delivered
2068,2068,2024-12-26,2025-01-01,Delivered
2069,2069,,,Cancelled
2070,2070,2024-10-29,2024-11-07,Delivered
2071,2071,2025-10-10,2025-10-17,Delivered
2072,2072,2025-05-10,2025-05-17,Delivered
2073,2073,2024-10-24,2024-10-30,Returned
2074,2074,2024-09-13,2024-09-19,Delivered
2075,2075,2025-04-21,2025-04-28,Delivered
2076,2076,2025-12-17,2025-12-21,Delivered
2077,2077,2025-05-12,2025-05-15,Delivered
2078,2078,2024-08-31,2024-09-04,Delivered
2079,2079,2024-08-11,2024-08-18,Delivered
2080,2080,2024-11-28,2024-11-30,Delivered
2081,2081,2025-02-05,2025-02-09,Delivered
2082,2082,2024-02-26,2024-03-01,Delivered
2083,2083,2024-12-16,2024-12-18,Delivered
2084,2084,2025-04-05,2025-04-08,Delivered
2085,2085,2024-06-22,2024-06-26,Delivered
2086,2086,2024-04-25,2024-04-29,Delivered
2087,2087,2025-09-12,2025-09-16,Delivered
2088,2088,2024-01-25,2024-01-31,Delivered
2089,2089,2024-12-08,2024-12-13,Delivered
2090,2090,2024-03-08,2024-03-11,Delivered
2091,2091,2025-01-06,2025-01-12,Delivered
2092,2092,,,Cancelled
2093,2093,,,Cancelled
2094,2094,2025-02-28,2025-03-09,Delivered
2095,2095,,,Cancelled
2096,2096,2025-06-25,2025-06-28,Delivered
2097,2097,2025-05-13,2025-05-17,Delivered
2098,2098,2024-01-27,2024-01-29,Delivered
2099,2099,2024-09-12,2024-09-17,Delivered
2100,2100,2025-01-23,2025-01-27,Delivered
2101,2101,2024-10-06,2024-10-08,Delivered
2102,2102,2025-12-23,2025-12-26,Delivered
2103,2103,,,Cancelled
2104,2104,2025-08-28,2025-08-31,Delivered
2105,2105,2024-11-18,2024-11-21,Delivered
2106,2106,2024-01-26,2024-01-29,Delivered
2107,2107,2024-04-13,2024-04-15,Returned
2108,2108,2025-04-30,2025-05-03,Delivered
2109,2109,2024-08-16,2024-08-23,Delivered
2110,2110,2024-10-21,2024-10-27,Delivered
2111,2111,2025-01-29,2025-02-07,Returned
2112,2112,2025-02-09,2025-02-14,Delivered
2113,2113,2024-04-21,2024-04-23,Delivered
2114,2114,2024-01-27,2024-02-05,Delivered
2115,2115,2025-01-16,2025-01-19,Delivered
2116,2116,2024-11-17,2024-11-22,Delivered
2117,2117,2024-03-29,2024-04-03,Delivered
2118,2118,2025-05-17,2025-05-26,Delivered
2119,2119,,,Cancelled
2120,2120,2025-08-06,2025-08-09,Delivered
2121,2121,2024-09-16,2024-09-19,Delivered
2122,2122,2024-06-04,2024-06-07,Delivered
2123,2123,,,Cancelled
2124,2124,2025-12-09,2025-12-16,Delivered
2125,2125,2025-05-17,2025-05-21,Delivered
2126,2126,2025-11-01,2025-11-05,Delivered
2127,2127,2025-05-12,2025-05-16,Delivered
2128,2128,2024-03-27,2024-03-30,Delivered
2129,2129,2025-01-22,2025-01-25,Delivered
2130,2130,2025-06-17,2025-06-21,Delivered
2131,2131,2025-03-26,2025-03-30,Delivered
2132,2132,2025-05-23,2025-05-28,Delivered
2133,2133,2025-05-14,2025-05-19,Delivered
2134,2134,2025-03-07,2025-03-14,Delivered
2135,2135,2025-03-24,2025-03-28,Delivered
2136,2136,2025-11-24,2025-11-28,Delivered
2137,2137,2025-01-17,2025-01-22,Delivered
2138,2138,2024-10-26,2024-10-29,Delivered
2139,2139,2025-09-23,2025-09-29,Delivered
2140,2140,2024-09-16,2024-09-21,Delivered
2141,2141,2024-12-07,2024-12-10,Delivered
2142,2142,2024-05-19,2024-05-22,Delivered
2143,2143,2025-05-02,2025-05-09,Delivered
2144,2144,2024-06-03,2024-06-06,Delivered
2145,2145,2024-11-17,2024-11-20,Delivered
2146,2146,2024-04-09,2024-04-18,Delivered
2147,2147,2024-03-05,2024-03-10,Delivered
2148,2148,2024-03-11,2024-03-15,Delivered
2149,2149,2024-08-20,2024-08-24,Delivered
2150,2150,2024-07-18,2024-07-22,Delivered
2151,2151,2025-03-14,2025-03-21,Delivered
2152,2152,2025-10-03,2025-10-06,Returned
2153,2153,2025-07-09,2025-07-14,Delivered
2154,2154,2025-08-31,2025-09-04,Delivered
2155,2155,2024-10-14,2024-10-17,Delivered
2156,2156,2024-05-12,2024-05-17,Delivered
2157,2157,2025-01-29,2025-02-07,Delivered
2158,2158,2025-09-01,2025-09-05,Delivered
2159,2159,,,Cancelled
2160,2160,2024-06-22,2024-06-29,Delivered
2161,2161,2024-04-05,2024-04-09,Delivered
2162,2162,2025-05-02,2025-05-05,Delivered
2163,2163,2024-02-25,2024-03-02,Delivered
2164,2164,2025-03-14,2025-03-19,Delivered
2165,2165,2025-05-30,2025-06-05,Delivered
2166,2166,2025-01-23,2025-01-27,Delivered
2167,2167,2024-11-16,2024-11-20,Delivered
2168,2168,2025-09-14,2025-09-17,Returned
2169,2169,2025-10-12,2025-10-14,Delivered
2170,2170,2025-03-26,2025-04-01,Delivered
2171,2171,2024-09-16,2024-09-20,Delivered
2172,2172,2025-03-23,2025-03-26,Delivered
2173,2173,2025-01-12,2025-01-16,Delivered
2174,2174,2025-03-13,2025-03-18,Delivered
2175,2175,2024-07-17,2024-07-20,Delivered
2176,2176,2024-01-14,2024-01-20,Delivered
2177,2177,2024-07-21,2024-07-30,Delivered
2178,2178,,,Cancelled
2179,2179,2024-01-17,2024-01-22,Delivered
2180,2180,2024-10-10,2024-10-17,Delivered
2181,2181,2025-12-16,2025-12-21,Delivered
2182,2182,,,Cancelled
2183,2183,2025-04-28,2025-04-30,Delivered
2184,2184,2024-06-28,2024-07-03,Delivered
2185,2185,2025-07-14,2025-07-21,Delivered
2186,2186,2025-09-22,2025-09-25,Delivered
2187,2187,2024-07-02,2024-07-05,Delivered
2188,2188,2024-05-04,2024-05-09,Delivered
2189,2189,2024-03-05,2024-03-09,Delivered
2190,2190,2024-10-14,2024-10-17,Delivered
2191,2191,,,Cancelled
2192,2192,2024-11-22,2024-11-25,Delivered
2193,2193,2025-01-12,2025-01-18,Delivered
2194,2194,,,Cancelled
2195,2195,2024-03-04,2024-03-08,Delivered
2196,2196,2025-05-29,2025-06-03,Delivered
2197,2197,2024-06-26,2024-06-30,Delivered
2198,2198,2024-07-23,2024-07-27,Delivered
2199,2199,,,Cancelled
2200,2200,2024-01-06,2024-01-11,Delivered
2201,2201,2024-05-01,2024-05-03,Delivered
2202,2202,2025-12-17,2025-12-24,Delivered
2203,2203,,,Cancelled
2204,2204,2024-04-01,2024-04-07,Delivered
2205,2205,2024-01-22,2024-01-25,Delivered
2206,2206,2025-10-18,2025-10-21,Delivered
2207,2207,,,Cancelled
2208,2208,2024-07-15,2024-07-22,Delivered
2209,2209,2024-11-15,2024-11-20,Delivered
2210,2210,2024-07-02,2024-07-07,Delivered
2211,2211,,,Cancelled
2212,2212,2024-07-25,2024-07-29,Returned
2213,2213,2025-12-18,2025-12-22,Delivered
2214,2214,2024-12-30,2025-01-01,Delivered
2215,2215,2025-10-21,2025-10-25,Delivered
2216,2216,2025-12-07,2025-12-10,Delivered
2217,2217,2025-08-24,2025-08-30,Delivered
2218,2218,2024-08-04,2024-08-09,Delivered
2219,2219,2025-12-01,2025-12-04,Delivered
2220,2220,,,Cancelled
2221,2221,2024-10-04,2024-10-09,Delivered
2222,2222,2024-09-23,2024-09-27,Delivered
2223,2223,2024-05-01,2024-05-03,Delivered
2224,2224,2025-05-02,2025-05-08,Delivered
2225,2225,2025-01-18,2025-01-27,Delivered
2226,2226,2024-02-06,2024-02-08,Delivered
2227,2227,2025-01-05,2025-01-11,Delivered
2228,2228,2024-12-11,2024-12-15,Delivered
2229,2229,2024-07-13,2024-07-19,Delivered
2230,2230,2025-07-14,2025-07-18,Delivered
2231,2231,2025-09-25,2025-09-30,Delivered
2232,2232,2025-03-22,2025-03-25,Delivered
2233,2233,2024-09-07,2024-09-14,Delivered
2234,2234,2024-12-12,2024-12-16,Delivered
2235,2235,2024-02-14,2024-02-16,Delivered
2236,2236,2025-06-04,2025-06-08,Delivered
2237,2237,2024-10-05,2024-10-08,Delivered
2238,2238,2024-06-17,2024-06-21,Delivered
2239,2239,2025-09-05,2025-09-11,Returned
2240,2240,2025-08-07,2025-08-10,Delivered
2241,2241,2024-02-26,2024-03-03,Delivered
2242,2242,2024-05-27,2024-06-05,Delivered
2243,2243,2025-04-19,2025-04-23,Delivered
2244,2244,2024-06-28,2024-07-03,Delivered
2245,2245,2024-08-31,2024-09-03,Delivered
2246,2246,2024-09-09,2024-09-14,Delivered
2247,2247,2025-01-21,2025-01-24,Delivered
2248,2248,2024-04-15,2024-04-19,Delivered
2249,2249,,,Cancelled
2250,2250,2025-01-22,2025-01-29,Delivered
2251,2251,2024-04-10,2024-04-14,Delivered
2252,2252,2024-05-18,2024-05-21,Delivered
2253,2253,2024-10-18,2024-10-22,Delivered
2254,2254,2025-09-05,2025-09-08,Delivered
2255,2255,2025-05-17,2025-05-22,Delivered
2256,2256,,,Cancelled
2257,2257,2024-08-30,2024-09-04,Delivered
2258,2258,2024-01-04,2024-01-07,Delivered
2259,2259,2024-03-22,2024-03-25,Delivered
2260,2260,2024-07-13,2024-07-16,Delivered
2261,2261,2024-04-06,2024-04-11,Delivered
2262,2262,2025-03-14,2025-03-17,Delivered
2263,2263,2025-11-24,2025-11-30,Delivered
2264,2264,2025-03-09,2025-03-14,Delivered
2265,2265,2025-06-15,2025-06-24,Delivered
2266,2266,2024-12-21,2024-12-25,Delivered
2267,2267,2025-02-20,2025-02-23,Delivered
2268,2268,2025-08-14,2025-08-18,Delivered
2269,2269,2024-01-14,2024-01-18,Delivered
2270,2270,2025-02-17,2025-02-21,Delivered
2271,2271,2025-03-12,2025-03-15,Delivered
2272,2272,2025-09-13,2025-09-16,Delivered
2273,2273,2025-05-01,2025-05-03,Delivered
2274,2274,2025-01-09,2025-01-15,Delivered
2275,2275,,,Cancelled
2276,2276,2024-06-03,2024-06-06,Delivered
2277,2277,2025-12-28,2026-01-01,Delivered
2278,2278,,,Cancelled
2279,2279,2024-02-22,2024-02-25,Delivered
2280,2280,2025-05-18,2025-05-23,Delivered
2281,2281,2025-09-06,2025-09-09,Delivered
2282,2282,2024-12-12,2024-12-14,Delivered
2283,2283,2024-01-28,2024-01-31,Delivered
2284,2284,2025-01-01,2025-01-06,Delivered
2285,2285,2024-11-02,2024-11-06,Delivered
2286,2286,2025-01-03,2025-01-08,Delivered
2287,2287,2025-02-11,2025-02-16,Delivered
2288,2288,2024-04-09,2024-04-13,Delivered
2289,2289,,,Cancelled
2290,2290,2025-04-17,2025-04-23,Delivered
2291,2291,2025-06-22,2025-06-29,Delivered
2292,2292,2024-12-01,2024-12-07,Delivered
2293,2293,2025-10-16,2025-10-19,Delivered
2294,2294,2024-03-22,2024-03-25,Returned
2295,2295,2024-11-07,2024-11-13,Delivered
2296,2296,2024-09-23,2024-09-26,Delivered
2297,2297,2024-03-24,2024-03-29,Returned
2298,2298,2024-07-18,2024-07-27,Delivered
2299,2299,2025-09-25,2025-09-29,Delivered
2300,2300,2024-09-09,2024-09-12,Delivered
2301,2301,2025-08-13,2025-08-18,Delivered
2302,2302,2025-03-25,2025-03-29,Delivered
2303,2303,2024-07-12,2024-07-15,Delivered
2304,2304,,,Cancelled
2305,2305,2024-10-21,2024-10-24,Delivered
2306,2306,2024-01-22,2024-01-25,Delivered
2307,2307,2024-10-03,2024-10-07,Delivered
2308,2308,2025-10-14,2025-10-16,Delivered
2309,2309,2024-01-20,2024-01-24,Delivered
2310,2310,2025-09-19,2025-09-24,Delivered
2311,2311,2025-04-19,2025-04-22,Delivered
2312,2312,2024-12-04,2024-12-08,Delivered
2313,2313,2025-07-28,2025-07-31,Delivered
2314,2314,2024-12-21,2024-12-25,Delivered
2315,2315,2025-05-28,2025-05-31,Delivered
2316,2316,2025-11-22,2025-11-25,Delivered
2317,2317,2025-11-08,2025-11-13,Returned
2318,2318,2025-05-16,2025-05-23,Returned
2319,2319,2024-08-03,2024-08-07,Returned
2320,2320,2024-11-08,2024-11-12,Delivered
2321,2321,2025-11-23,2025-11-30,Delivered
2322,2322,2025-08-22,2025-08-25,Delivered
2323,2323,2025-03-19,2025-03-25,Returned
2324,2324,2024-10-19,2024-10-23,Delivered
2325,2325,2025-01-22,2025-01-26,Delivered
2326,2326,2024-05-08,2024-05-15,Delivered
2327,2327,2024-04-24,2024-04-28,Delivered
2328,2328,2024-06-14,2024-06-21,Returned
2329,2329,2025-02-23,2025-02-28,Delivered
2330,2330,2025-09-08,2025-09-13,Delivered
2331,2331,2025-10-09,2025-10-13,Delivered
2332,2332,2025-10-13,2025-10-17,Delivered
2333,2333,2025-06-30,2025-07-05,Delivered
2334,2334,2025-05-23,2025-05-25,Delivered
2335,2335,2025-04-06,2025-04-10,Returned
2336,2336,2025-02-14,2025-02-18,Delivered
2337,2337,2024-12-09,2024-12-14,Delivered
2338,2338,2024-04-13,2024-04-22,Delivered
2339,2339,2025-03-07,2025-03-14,Delivered
2340,2340,2025-09-28,2025-10-05,Delivered
2341,2341,2025-05-31,2025-06-05,Delivered
2342,2342,2025-02-25,2025-03-04,Delivered
2343,2343,2024-06-21,2024-06-26,Delivered
2344,2344,2024-04-05,2024-04-08,Delivered
2345,2345,2025-11-02,2025-11-04,Delivered
2346,2346,2024-07-17,2024-07-24,Delivered
2347,2347,2024-09-05,2024-09-10,Delivered
2348,2348,2024-07-25,2024-08-01,Delivered
2349,2349,2024-02-02,2024-02-08,Delivered
2350,2350,2024-09-09,2024-09-11,Delivered
2351,2351,2024-07-03,2024-07-09,Delivered
2352,2352,,,Cancelled
2353,2353,2024-06-13,2024-06-16,Delivered
2354,2354,2024-03-15,2024-03-18,Delivered
2355,2355,,,Cancelled
2356,2356,2025-02-01,2025-02-03,Delivered
2357,2357,2024-09-26,2024-10-01,Delivered
2358,2358,2025-09-16,2025-09-20,Returned
2359,2359,2024-01-26,2024-01-30,Delivered
2360,2360,2024-03-04,2024-03-09,Delivered
2361,2361,2024-02-13,2024-02-16,Delivered
2362,2362,2025-06-09,2025-06-13,Delivered
2363,2363,2024-05-10,2024-05-14,Delivered
2364,2364,2025-08-17,2025-08-22,Delivered
2365,2365,2025-02-27,2025-03-02,Delivered
2366,2366,2024-09-06,2024-09-09,Delivered
2367,2367,2024-12-06,2024-12-10,Delivered
2368,2368,2025-12-29,2026-01-03,Delivered
2369,2369,2024-09-24,2024-09-30,Delivered
2370,2370,2024-12-06,2024-12-12,Delivered
