Payment_ID,Order_ID,Payment_Method,Amount,Payment_Status
1972,1972,Credit Card,28507.38,Failed
1973,1973,Credit Card,25321.85,Failed
1974,1974,Credit Card,55399.7,Failed
1975,1975,Wallet,37225.38,Successful
1976,1976,Credit Card,41322.36,Successful
1977,1977,UPI,118596.15,Successful
1978,1978,Credit Card,88811.79,Successful
1979,1979,Debit Card,7289.85,Successful
1980,1980,Net Banking,4913.34,Successful
1981,1981,COD,36803.86,Successful
1982,1982,COD,106129.32,Successful
1983,1983,COD,15230.26,Successful
1984,1984,COD,68542.71,Successful
1985,1985,Net Banking,123329.25,Successful
1986,1986,Credit Card,120959.12,Successful
1987,1987,Net Banking,120373.98,Successful
1988,1988,Net Banking,60736.14,Successful
1989,1989,Wallet,45226.7,Successful
1990,1990,COD,10714.5,Successful
1991,1991,UPI,25518.02,Successful
1992,1992,Debit Card,175553.04,Successful
1993,1993,Credit Card,61584.56,Successful
1994,1994,Debit Card,5026.96,Failed
1995,1995,Net Banking,51071.18,Successful
1996,1996,Credit Card,24621.69,Successful
1997,1997,Net Banking,89708.22,Successful
1998,1998,COD,122489.79,Successful
1999,1999,Credit Card,104845.21,Successful
2000,2000,Net Banking,162028.75,Successful
2001,2001,Wallet,55061.43,Successful
2002,2002,Debit Card,184695.93,Successful
2003,2003,Debit Card,18136.06,Failed
2004,2004,COD,36960.46,Successful
2005,2005,UPI,73866.26,Successful
2006,2006,UPI,26704.67,Failed
2007,2007,Credit Card,127570.2,Successful
2008,2008,Net Banking,61555.22,Successful
2009,2009,Credit Card,17135.99,Successful
2010,2010,Wallet,74056.81,Successful
2011,2011,Wallet,54714.58,Successful
2012,2012,Debit Card,15379.26,Successful
2013,2013,COD,92516.56,Successful
2014,2014,Debit Card,83938.88,Failed
2015,2015,COD,51364.16,Successful
2016,2016,UPI,145858.03,Successful
2017,2017,UPI,154731.56,Failed
2018,2018,Credit Card,23093.79,Successful
2019,2019,Debit Card,69618.0,Failed
2020,2020,Credit Card,66333.84,Successful
2021,2021,Wallet,73563.54,Successful
2022,2022,Debit Card,110418.1,Failed
2023,2023,COD,106781.81,Successful
2024,2024,COD,131697.84,Successful
2025,2025,UPI,41380.55,Successful
2026,2026,Wallet,75643.34,Successful
2027,2027,Net Banking,51018.53,Successful
2028,2028,UPI,60840.55,Successful
2029,2029,UPI,121016.08,Successful
2030,2030,Credit Card,170337.94,Successful
2031,2031,COD,99101.88,Successful
2032,2032,COD,115676.38,Successful
2033,2033,COD,77047.81,Successful
2034,2034,UPI,91866.24,Failed
2035,2035,UPI,153466.75,Successful
2036,2036,Wallet,92283.7,Successful
2037,2037,COD,67569.95,Failed
2038,2038,Debit Card,36916.0,Successful
2039,2039,Net Banking,153224.28,Successful
2040,2040,UPI,115004.77,Failed
2041,2041,UPI,148844.49,Successful
2042,2042,Net Banking,14525.77,Successful
2043,2043,COD,92844.18,Failed
2044,2044,Credit Card,11760.9,Successful
2045,2045,Wallet,56450.68,Successful
2046,2046,UPI,41807.94,Failed
2047,2047,Debit Card,38379.58,Successful
2048,2048,Wallet,54323.87,Successful
2049,2049,Net Banking,37697.92,Successful
2050,2050,UPI,132215.14,Successful
2051,2051,Credit Card,92081.63,Successful
2052,2052,Debit Card,65542.38,Successful
2053,2053,Credit Card,34155.74,Successful
2054,2054,Debit Card,64046.0,Successful
2055,2055,Credit Card,30664.56,Successful
2056,2056,Wallet,45578.81,Successful
2057,2057,UPI,93030.53,Successful
2058,2058,Debit Card,102495.05,Successful
2059,2059,Debit Card,31946.13,Successful
2060,2060,Wallet,213185.94,Successful
2061,2061,COD,110664.7,Successful
2062,2062,UPI,138980.09,Successful
2063,2063,Wallet,5506.56,Failed
2064,2064,Wallet,126749.76,Successful
2065,2065,COD,22987.83,Failed
2066,2066,COD,112421.63,Successful
2067,2067,UPI,80432.67,Successful
2068,2068,UPI,60771.74,Successful
2069,2069,Credit Card,1076.28,Failed
2070,2070,UPI,125644.87,Successful
2071,2071,Net Banking,6145.54,Successful
2072,2072,Wallet,59166.18,Successful
2073,2073,UPI,95743.05,Successful
2074,2074,Debit Card,87124.62,Successful
2075,2075,Debit Card,16619.7,Failed
2076,2076,Credit Card,38703.65,Successful
2077,2077,UPI,20373.6,Successful
2078,2078,UPI,93744.15,Successful
2079,2079,UPI,125310.1,Successful
2080,2080,COD,32968.1,Successful
2081,2081,UPI,31914.35,Successful
2082,2082,Wallet,5994.46,Successful
2083,2083,Wallet,108886.36,Successful
2084,2084,COD,82400.73,Successful
2085,2085,Credit Card,105246.25,Successful
2086,2086,Debit Card,81233.64,Successful
2087,2087,Credit Card,9416.75,Successful
2088,2088,COD,49995.32,Successful
2089,2089,Credit Card,179545.17,Successful
2090,2090,COD,106806.83,Successful
2091,2091,UPI,53589.95,Successful
2092,2092,Debit Card,65445.1,Failed
2093,2093,Credit Card,60359.85,Failed
2094,2094,Wallet,46754.5,Successful
2095,2095,UPI,97671.94,Failed
2096,2096,Credit Card,52321.09,Successful
2097,2097,Debit Card,21049.32,Successful
2098,2098,Wallet,41620.97,Failed
2099,2099,Debit Card,97973.06,Successful
2100,2100,COD,28902.82,Successful
2101,2101,COD,241768.72,Successful
2102,2102,Wallet,27795.82,Successful
2103,2103,COD,32372.54,Failed
2104,2104,Debit Card,65859.65,Successful
2105,2105,Net Banking,62397.48,Failed
2106,2106,Net Banking,76969.93,Successful
2107,2107,Wallet,93823.25,Successful
2108,2108,Debit Card,48411.54,Successful
2109,2109,UPI,66215.76,Failed
2110,2110,COD,148050.49,Successful
2111,2111,Credit Card,122089.92,Successful
2112,2112,UPI,7390.38,Successful
2113,2113,Wallet,75142.76,Successful
2114,2114,Wallet,67066.5,Successful
2115,2115,Debit Card,130575.5,Successful
2116,2116,Wallet,46754.5,Successful
2117,2117,Debit Card,90598.74,Successful
2118,2118,UPI,15898.24,Successful
2119,2119,Wallet,196631.07,Failed
2120,2120,COD,39677.33,Successful
2121,2121,COD,100409.87,Successful
2122,2122,Net Banking,181868.5,Successful
2123,2123,Net Banking,16380.15,Failed
2124,2124,Wallet,81539.44,Successful
2125,2125,Wallet,80769.83,Successful
2126,2126,Credit Card,217677.02,Failed
2127,2127,COD,83828.26,Successful
2128,2128,Debit Card,77378.5,Successful
2129,2129,Net Banking,44947.84,Successful
2130,2130,Wallet,132716.27,Successful
2131,2131,Wallet,22210.47,Successful
2132,2132,COD,204380.79,Failed
2133,2133,COD,11760.9,Successful
2134,2134,COD,157637.56,Successful
2135,2135,COD,123893.48,Successful
2136,2136,Credit Card,13723.79,Successful
2137,2137,COD,73217.31,Successful
2138,2138,Debit Card,124970.21,Successful
2139,2139,Credit Card,22332.05,Successful
2140,2140,COD,21569.98,Successful
2141,2141,Net Banking,71568.43,Successful
2142,2142,Net Banking,64167.45,Successful
2143,2143,UPI,152994.87,Successful
2144,2144,Debit Card,105178.46,Successful
2145,2145,COD,116426.28,Failed
2146,2146,Wallet,9250.53,Successful
2147,2147,COD,126032.04,Successful
2148,2148,Wallet,32999.71,Successful
2149,2149,Debit Card,124504.34,Successful
2150,2150,COD,90058.81,Successful
2151,2151,Credit Card,51506.65,Successful
2152,2152,UPI,52333.0,Successful
2153,2153,Debit Card,140904.34,Successful
2154,2154,UPI,30681.46,Successful
2155,2155,UPI,41242.95,Successful
2156,2156,Wallet,24685.31,Successful
2157,2157,UPI,27071.71,Successful
2158,2158,Wallet,110163.9,Successful
2159,2159,Net Banking,134299.3,Failed
2160,2160,UPI,31941.06,Successful
2161,2161,Debit Card,17843.66,Successful
2162,2162,Debit Card,32247.93,Successful
2163,2163,Wallet,150574.44,Successful
2164,2164,Wallet,244273.01,Successful
2165,2165,Credit Card,1725.06,Successful
2166,2166,COD,95254.94,Successful
2167,2167,UPI,60790.21,Successful
2168,2168,COD,8674.59,Successful
2169,2169,Debit Card,201563.43,Successful
2170,2170,Debit Card,166366.2,Successful
2171,2171,Wallet,23072.5,Successful
2172,2172,Credit Card,5446.26,Successful
2173,2173,Debit Card,5969.51,Successful
2174,2174,Debit Card,79218.09,Successful
2175,2175,Credit Card,137197.24,Successful
2176,2176,Wallet,145066.44,Successful
2177,2177,Wallet,29244.91,Successful
2178,2178,COD,84548.27,Failed
2179,2179,UPI,111764.5,Successful
2180,2180,UPI,64917.45,Successful
2181,2181,Wallet,122199.25,Successful
2182,2182,Credit Card,22611.47,Failed
2183,2183,Credit Card,35026.34,Successful
2184,2184,UPI,69617.4,Successful
2185,2185,Net Banking,15913.88,Successful
2186,2186,UPI,53061.17,Successful
2187,2187,Debit Card,15416.11,Successful
2188,2188,Credit Card,16925.54,Successful
2189,2189,Wallet,174826.8,Successful
2190,2190,Net Banking,110892.12,Successful
2191,2191,Wallet,42744.07,Failed
2192,2192,Credit Card,46830.54,Successful
2193,2193,Net Banking,42785.65,Successful
2194,2194,UPI,2048.51,Failed
2195,2195,Net Banking,46986.47,Successful
2196,2196,Net Banking,61831.69,Successful
2197,2197,COD,188293.83,Failed
2198,2198,UPI,22973.58,Successful
2199,2199,Wallet,33807.21,Failed
2200,2200,UPI,15207.74,Successful
2201,2201,UPI,46134.05,Successful
2202,2202,Credit Card,51849.61,Successful
2203,2203,Credit Card,22987.83,Failed
2204,2204,UPI,34699.83,Failed
2205,2205,Net Banking,91519.5,Successful
2206,2206,Net Banking,86582.28,Successful
2207,2207,Debit Card,74895.23,Failed
2208,2208,Wallet,73721.14,Failed
2209,2209,Wallet,8164.32,Failed
2210,2210,Credit Card,49872.25,Successful
2211,2211,Credit Card,49060.21,Failed
2212,2212,Wallet,67872.05,Successful
2213,2213,Credit Card,32505.14,Successful
2214,2214,Debit Card,87944.27,Successful
2215,2215,Credit Card,47517.55,Successful
2216,2216,Net Banking,92794.38,Successful
2217,2217,Credit Card,5839.99,Successful
2218,2218,UPI,28860.76,Successful
2219,2219,Debit Card,118968.39,Successful
2220,2220,Wallet,81053.62,Failed
2221,2221,UPI,33352.07,Successful
2222,2222,Credit Card,47197.18,Successful
2223,2223,Wallet,74318.15,Successful
2224,2224,Wallet,16839.46,Successful
2225,2225,Wallet,99348.83,Successful
2226,2226,UPI,144849.21,Successful
2227,2227,Wallet,4872.97,Successful
2228,2228,Credit Card,61377.38,Failed
2229,2229,UPI,67348.68,Successful
2230,2230,Credit Card,64745.07,Successful
2231,2231,Debit Card,72515.83,Successful
2232,2232,Net Banking,22973.58,Successful
2233,2233,UPI,104409.02,Successful
2234,2234,Net Banking,14579.7,Successful
2235,2235,Debit Card,64938.17,Successful
2236,2236,UPI,37988.85,Successful
2237,2237,Debit Card,136781.01,Successful
2238,2238,Debit Card,14542.69,Successful
2239,2239,COD,26247.56,Successful
2240,2240,Wallet,40420.65,Successful
2241,2241,Debit Card,94306.79,Successful
2242,2242,UPI,74275.34,Successful
2243,2243,COD,34385.17,Successful
2244,2244,Debit Card,55005.19,Successful
2245,2245,Net Banking,197328.04,Successful
2246,2246,Wallet,58846.04,Successful
2247,2247,Credit Card,18086.54,Successful
2248,2248,Credit Card,76648.64,Successful
2249,2249,Credit Card,134179.64,Failed
2250,2250,Credit Card,2347.18,Successful
2251,2251,COD,17777.23,Successful
2252,2252,Wallet,90952.8,Successful
2253,2253,COD,130949.62,Successful
2254,2254,Wallet,12725.39,Successful
2255,2255,Credit Card,72848.18,Successful
2256,2256,COD,22422.08,Failed
2257,2257,Net Banking,12098.86,Successful
2258,2258,Net Banking,21587.14,Failed
2259,2259,UPI,102785.96,Successful
2260,2260,Credit Card,4945.79,Successful
2261,2261,Credit Card,54923.91,Successful
2262,2262,Wallet,19310.46,Successful
2263,2263,Net Banking,179440.35,Successful
2264,2264,UPI,49396.11,Successful
2265,2265,Credit Card,65053.2,Failed
2266,2266,Debit Card,14542.69,Successful
2267,2267,Net Banking,82248.01,Successful
2268,2268,Debit Card,10005.3,Successful
2269,2269,Credit Card,165778.35,Successful
2270,2270,Credit Card,1976.58,Successful
2271,2271,UPI,99299.0,Successful
2272,2272,UPI,24378.16,Successful
2273,2273,Credit Card,78689.81,Successful
2274,2274,Net Banking,77538.03,Successful
2275,2275,Debit Card,57717.9,Failed
2276,2276,Credit Card,138247.7,Successful
2277,2277,Credit Card,52546.8,Successful
2278,2278,Net Banking,26305.85,Failed
2279,2279,COD,116698.64,Successful
2280,2280,Wallet,98552.55,Successful
2281,2281,Debit Card,16619.7,Successful
2282,2282,COD,26144.74,Successful
2283,2283,Credit Card,42729.04,Successful
2284,2284,Net Banking,36419.1,Successful
2285,2285,Wallet,18687.22,Successful
2286,2286,UPI,61568.24,Successful
2287,2287,COD,106276.62,Successful
2288,2288,COD,75526.78,Successful
2289,2289,Wallet,86556.6,Failed
2290,2290,COD,93753.62,Successful
2291,2291,COD,93936.35,Successful
2292,2292,Wallet,57009.23,Successful
2293,2293,Net Banking,24545.37,Successful
2294,2294,Net Banking,100825.25,Successful
2295,2295,Debit Card,80508.69,Successful
2296,2296,Credit Card,70603.32,Successful
2297,2297,Net Banking,22770.49,Successful
2298,2298,Debit Card,44473.31,Successful
2299,2299,Net Banking,80225.07,Successful
2300,2300,Wallet,115004.77,Successful
2301,2301,Net Banking,20836.92,Successful
2302,2302,COD,41454.92,Successful
2303,2303,UPI,39060.18,Successful
2304,2304,UPI,41454.92,Failed
2305,2305,UPI,61212.38,Successful
2306,2306,Debit Card,82840.62,Successful
2307,2307,UPI,29311.84,Successful
2308,2308,Debit Card,82840.62,Successful
2309,2309,Credit Card,27190.67,Successful
2310,2310,UPI,67232.99,Successful
2311,2311,Net Banking,81007.57,Successful
2312,2312,UPI,90092.5,Successful
2313,2313,Credit Card,117363.24,Successful
2314,2314,Wallet,52757.84,Successful
2315,2315,COD,968.65,Successful
2316,2316,Credit Card,86168.74,Successful
2317,2317,Credit Card,78327.65,Successful
2318,2318,COD,102816.46,Successful
2319,2319,Debit Card,7041.07,Successful
2320,2320,UPI,143117.31,Successful
2321,2321,UPI,74822.64,Successful
2322,2322,Net Banking,69641.64,Successful
2323,2323,COD,105079.01,Successful
2324,2324,Net Banking,105172.46,Successful
2325,2325,Debit Card,97405.06,Successful
2326,2326,Net Banking,43948.0,Successful
2327,2327,UPI,43636.57,Successful
2328,2328,UPI,8855.9,Successful
2329,2329,COD,120659.38,Successful
2330,2330,COD,118978.55,Successful
2331,2331,UPI,118949.34,Successful
2332,2332,UPI,43943.09,Successful
2333,2333,COD,97503.78,Successful
2334,2334,Credit Card,37435.83,Successful
2335,2335,UPI,158456.32,Successful
2336,2336,Net Banking,15835.1,Successful
2337,2337,Wallet,83816.79,Successful
2338,2338,COD,67850.77,Successful
2339,2339,Credit Card,105418.8,Successful
2340,2340,Credit Card,88811.79,Successful
2341,2341,Credit Card,35486.22,Successful
2342,2342,Debit Card,116695.12,Successful
2343,2343,COD,78820.2,Successful
2344,2344,Debit Card,49555.29,Successful
2345,2345,Wallet,159033.43,Successful
2346,2346,Credit Card,29751.07,Successful
2347,2347,Debit Card,54784.18,Successful
2348,2348,COD,87242.28,Successful
2349,2349,UPI,136943.4,Successful
2350,2350,UPI,15074.32,Successful
2351,2351,Wallet,60819.55,Successful
2352,2352,Net Banking,87515.37,Failed
2353,2353,UPI,81348.12,Successful
2354,2354,Net Banking,16984.11,Successful
2355,2355,COD,74618.86,Failed
2356,2356,Debit Card,39773.19,Successful
2357,2357,UPI,157854.73,Successful
2358,2358,Net Banking,141063.34,Successful
2359,2359,COD,124261.53,Successful
2360,2360,Credit Card,149332.38,Successful
2361,2361,Credit Card,150890.14,Successful
2362,2362,Credit Card,83573.86,Successful
2363,2363,Net Banking,62255.14,Successful
2364,2364,Debit Card,7111.09,Successful
2365,2365,Net Banking,121155.72,Successful
2366,2366,Wallet,30221.29,Successful
2367,2367,UPI,145284.29,Successful
2368,2368,UPI,85196.2,Successful
2369,2369,COD,71348.78,Successful
2370,2370,Net Banking,233387.02,Successful
2371,2371,Wallet,15756.43,Successful
2372,2372,Net Banking,82479.17,Successful
2373,2373,COD,7390.38,Successful
2374,2374,COD,58600.38,Successful
2375,2375,Debit Card,129441.53,Successful
2376,2376,Net Banking,54236.76,Successful
2377,2377,Wallet,1076.28,Successful
2378,2378,Wallet,148691.93,Failed
2379,2379,UPI,115004.77,Successful
2380,2380,COD,24034.2,Successful
2381,2381,Net Banking,1910.97,Successful
2382,2382,Debit Card,70537.47,Successful
2383,2383,Credit Card,221593.06,Successful
2384,2384,Debit Card,70077.09,Successful
2385,2385,Wallet,89638.25,Successful
2386,2386,Wallet,20010.6,Successful
2387,2387,Net Banking,85188.72,Successful
2388,2388,UPI,84862.74,Successful
2389,2389,COD,86088.19,Successful
2390,2390,Wallet,171994.36,Failed
2391,2391,UPI,20493.42,Failed
2392,2392,Net Banking,50521.8,Successful
2393,2393,Debit Card,76904.17,Successful
2394,2394,Debit Card,89162.88,Successful
2395,2395,Credit Card,34729.3,Successful
2396,2396,UPI,8855.69,Successful
2397,2397,Credit Card,160625.7,Successful
2398,2398,UPI,114476.36,Failed
2399,2399,Debit Card,28487.08,Successful
2400,2400,Net Banking,10418.46,Successful
2401,2401,Credit Card,94576.28,Failed
2402,2402,COD,25509.27,Failed
2403,2403,Wallet,18595.77,Successful
2404,2404,Wallet,93855.66,Successful
2405,2405,Net Banking,190509.48,Successful
2406,2406,Credit Card,127858.71,Successful
2407,2407,Debit Card,6300.34,Successful
2408,2408,Wallet,72251.15,Successful
2409,2409,Credit Card,4661.0,Successful
2410,2410,Debit Card,22201.27,Failed
2411,2411,UPI,52893.66,Successful
2412,2412,Debit Card,143217.89,Successful
2413,2413,Debit Card,60511.61,Successful
2414,2414,Credit Card,15607.86,Successful
2415,2415,Net Banking,20894.63,Successful
2416,2416,Credit Card,6090.82,Successful
2417,2417,Wallet,89416.87,Successful
2418,2418,Net Banking,40802.62,Successful
2419,2419,COD,127565.71,Successful
2420,2420,Credit Card,136292.29,Successful
2421,2421,Credit Card,59552.14,Successful
2422,2422,UPI,15015.0,Successful
2423,2423,Debit Card,20975.24,Successful
2424,2424,Net Banking,124622.47,Successful
2425,2425,Credit Card,17342.07,Successful
2426,2426,Credit Card,7790.06,Successful
2427,2427,Wallet,54164.02,Failed
2428,2428,Wallet,13399.39,Successful
2429,2429,Debit Card,19239.63,Successful
2430,2430,Net Banking,95507.37,Successful
2431,2431,Net Banking,85963.9,Successful
2432,2432,Credit Card,22270.64,Successful
2433,2433,Debit Card,95729.35,Successful
2434,2434,COD,22805.9,Successful
2435,2435,Credit Card,11385.25,Successful
2436,2436,Wallet,96620.07,Failed
2437,2437,Net Banking,38671.75,Successful
2438,2438,COD,38132.55,Successful
2439,2439,Credit Card,315705.52,Successful
2440,2440,Wallet,28858.95,Successful
2441,2441,Wallet,19922.25,Successful
2442,2442,Net Banking,76983.66,Successful
2443,2443,Net Banking,56206.25,Successful
2444,2444,UPI,165560.99,Successful
2445,2445,Debit Card,31215.73,Successful
2446,2446,COD,2994.14,Successful
2447,2447,Wallet,116243.68,Successful
2448,2448,Credit Card,150235.8,Successful
2449,2449,COD,23152.87,Successful
2450,2450,Debit Card,159480.17,Failed
2451,2451,Wallet,43140.93,Successful
2452,2452,UPI,37290.05,Successful
2453,2453,Wallet,70984.1,Successful
2454,2454,COD,58600.38,Successful
2455,2455,Net Banking,6153.26,Successful
2456,2456,UPI,79322.15,Successful
2457,2457,Net Banking,106831.92,Successful
2458,2458,Credit Card,164252.34,Successful
2459,2459,Debit Card,8359.61,Successful
2460,2460,Net Banking,123218.72,Successful
2461,2461,COD,89162.88,Successful
2462,2462,COD,68063.78,Successful
